file,map,round,start_seconds,end_seconds,winner_team,winner_side,round_type,ct_eq_val,t_eq_val
esea_match_13792452.dem,de_inferno,3,284.4023,375.6994,Team 2,Terrorist,ECO,2250,19550
esea_match_13792452.dem,de_inferno,4,375.6994,498.7324,Team 1,CounterTerrorist,NORMAL,23850,22700
esea_match_13792452.dem,de_inferno,5,498.7324,613.9604,Team 2,Terrorist,NORMAL,26300,22700
esea_match_13792452.dem,de_inferno,6,613.9604,711.3576,Team 2,Terrorist,FORCE_BUY,12450,23750
esea_match_13792452.dem,de_inferno,7,711.3576,787.0919,Team 2,Terrorist,ECO,5200,27400
esea_match_13792452.dem,de_inferno,8,787.0919,873.1492,Team 1,CounterTerrorist,ECO,4600,28100
esea_match_13792452.dem,de_inferno,9,873.1492,1020.645,Team 2,Terrorist,NORMAL,33900,24750
esea_match_13792452.dem,de_inferno,10,1020.645,1095.362,Team 1,CounterTerrorist,FORCE_BUY,14100,26950
esea_match_13792452.dem,de_inferno,11,1095.362,1155.5810000000001,Team 1,CounterTerrorist,NORMAL,26050,15750
esea_match_13792452.dem,de_inferno,12,1155.5810000000001,1278.6760000000002,Team 1,CounterTerrorist,ECO,30350,3500
esea_match_13792452.dem,de_inferno,13,1278.6760000000002,1413.7060000000001,Team 1,CounterTerrorist,ECO,31050,8600
esea_match_13792452.dem,de_inferno,14,1413.7060000000001,1507.756,Team 1,CounterTerrorist,NORMAL,31950,20750
esea_match_13792452.dem,de_inferno,15,1507.756,1625.549,Team 1,CounterTerrorist,NORMAL,36000,24250
esea_match_13792452.dem,de_inferno,16,1659.725,1759.719,Team 1,Terrorist,PISTOL_ROUND,4600,3650
esea_match_13792452.dem,de_inferno,17,1759.719,1848.654,Team 1,Terrorist,SEMI_ECO,5850,13850
esea_match_13792452.dem,de_inferno,18,1848.654,1924.889,Team 1,Terrorist,ECO,1300,15700
esea_match_13792452.dem,de_inferno,19,1924.889,2162.321,Team 1,Terrorist,NORMAL,25900,27950
esea_match_13792452.dem,de_inferno,20,2162.321,2274.749,Team 1,Terrorist,ECO,5950,22550
esea_match_13792452.dem,de_inferno,21,2274.749,2352.47,Team 1,Terrorist,NORMAL,17100,22350
esea_match_13792452.dem,de_inferno,22,2352.47,2464.335,Team 2,CounterTerrorist,NORMAL,14800,16500
esea_match_13792452.dem,de_inferno,23,2464.335,2566.08,Team 2,CounterTerrorist,ECO,24050,1850
esea_match_13792452.dem,de_inferno,24,2566.08,2689.708,Team 1,Terrorist,NORMAL,29400,23850
esea_match_13792452.dem,de_inferno,25,2689.708,2760.437,Team 1,Terrorist,NORMAL,20500,23650
esea_match_13792453.dem,de_cache,1,131.4068,205.9332,Team 1,CounterTerrorist,PISTOL_ROUND,4300,4100
esea_match_13792453.dem,de_cache,2,205.9332,310.9335,Team 1,CounterTerrorist,ECO,18400,1600
esea_match_13792453.dem,de_cache,3,310.9335,378.8271,Team 2,Terrorist,NORMAL,19450,16900
esea_match_13792453.dem,de_cache,4,378.8271,484.5313,Team 2,Terrorist,FORCE_BUY,10850,18550
esea_match_13792453.dem,de_cache,5,484.5313,577.3139,Team 2,Terrorist,NORMAL,17100,23300
esea_match_13792453.dem,de_cache,6,577.3139,637.1353,Team 2,Terrorist,ECO,6850,26050
esea_match_13792453.dem,de_cache,7,637.1353,730.1369,Team 2,Terrorist,NORMAL,26550,22150
esea_match_13792453.dem,de_cache,8,730.1369,833.9169999999999,Team 2,Terrorist,ECO,7600,27250
esea_match_13792453.dem,de_cache,9,833.9169999999999,899.2919,Team 2,Terrorist,NORMAL,25350,27350
esea_match_13792453.dem,de_cache,10,899.2919,962.7113,Team 2,Terrorist,SEMI_ECO,10700,27750
esea_match_13792453.dem,de_cache,11,962.7113,1065.647,Team 2,Terrorist,NORMAL,28550,27650
esea_match_13792453.dem,de_cache,12,1065.647,1164.577,Team 1,CounterTerrorist,ECO,4850,27250
esea_match_13792453.dem,de_cache,13,1164.577,1269.171,Team 2,Terrorist,NORMAL,31500,21300
esea_match_13792453.dem,de_cache,14,1269.171,1334.4360000000001,Team 2,Terrorist,SEMI_ECO,10650,25500
esea_match_13792453.dem,de_cache,15,1334.4360000000001,1437.872,Team 2,Terrorist,FORCE_BUY,16400,27550
esea_match_13792453.dem,de_cache,16,1473.086,1516.4189999999999,Team 2,CounterTerrorist,PISTOL_ROUND,4350,4250
esea_match_13792453.dem,de_cache,17,1516.4189999999999,1600.535,Team 2,CounterTerrorist,SEMI_ECO,19150,7450
esea_match_13792453.dem,de_cache,18,1600.535,1665.894,Team 2,CounterTerrorist,SEMI_ECO,19600,8150
esea_match_13792453.dem,de_cache,19,1665.894,1720.006,Team 2,CounterTerrorist,FORCE_BUY,22750,10450
esea_match_13792454.dem,de_mirage,1,131.6573,222.2773,Team 2,Terrorist,PISTOL_ROUND,4150,3650
esea_match_13792454.dem,de_mirage,2,222.2773,304.9465,Team 2,Terrorist,NORMAL,7800,12550
esea_match_13792454.dem,de_mirage,3,304.9465,361.1653,Team 2,Terrorist,ECO,1200,16850
esea_match_13792454.dem,de_mirage,4,361.1653,451.0967,Team 2,Terrorist,NORMAL,23200,24050
esea_match_13792454.dem,de_mirage,5,451.0967,515.1567,Team 2,Terrorist,ECO,9150,27050
esea_match_13792454.dem,de_mirage,6,515.1567,604.6655,Team 2,Terrorist,NORMAL,27300,27950
esea_match_13792454.dem,de_mirage,7,604.6655,704.9423,Team 1,CounterTerrorist,FORCE_BUY,15650,27450
esea_match_13792454.dem,de_mirage,8,704.9423,824.1412,Team 2,Terrorist,NORMAL,31350,27250
esea_match_13792454.dem,de_mirage,9,824.1412,901.4891,Team 2,Terrorist,NORMAL,18450,28400
esea_match_13792454.dem,de_mirage,10,901.4891,988.9319,Team 2,Terrorist,ECO,2950,27450
esea_match_13792454.dem,de_mirage,11,988.9319,1091.369,Team 2,Terrorist,NORMAL,17400,27450
esea_match_13792454.dem,de_mirage,12,1091.369,1171.1580000000001,Team 2,Terrorist,FORCE_BUY,15750,27450
esea_match_13792454.dem,de_mirage,13,1171.1580000000001,1213.338,Team 2,Terrorist,FORCE_BUY,14750,27450
esea_match_13792454.dem,de_mirage,14,1213.338,1276.208,Team 1,CounterTerrorist,FORCE_BUY,14500,27450
esea_match_13792454.dem,de_mirage,15,1276.208,1406.942,Team 2,Terrorist,NORMAL,24050,28150
esea_match_13792454.dem,de_mirage,16,1441.046,1504.981,Team 1,Terrorist,PISTOL_ROUND,3650,2150
esea_match_13792454.dem,de_mirage,17,1504.981,1558.4920000000002,Team 1,Terrorist,ECO,4800,17450
esea_match_13792454.dem,de_mirage,18,1558.4920000000002,1621.003,Team 1,Terrorist,ECO,1400,23150
esea_match_13792454.dem,de_mirage,19,1621.003,1699.79,Team 2,CounterTerrorist,NORMAL,25550,25200
esea_match_13792454.dem,de_mirage,20,1699.79,1802.227,Team 2,CounterTerrorist,NORMAL,18700,24650
esea_match_13792454.dem,de_mirage,21,1802.227,1919.908,Team 2,CounterTerrorist,FORCE_BUY,27450,14200
esea_match_13792458.dem,de_train,1,131.4415,240.9395,Team 1,CounterTerrorist,PISTOL_ROUND,4300,3900
esea_match_13792458.dem,de_train,2,240.9395,300.9433,Team 1,CounterTerrorist,ECO,16450,3150
esea_match_13792458.dem,de_train,3,300.9433,406.7606,Team 2,Terrorist,NORMAL,21150,22600
esea_match_13792458.dem,de_train,4,406.7606,466.9994,Team 2,Terrorist,SEMI_ECO,8200,21050
esea_match_13792458.dem,de_train,5,466.9994,556.0732,Team 2,Terrorist,SEMI_ECO,10250,24550
esea_match_13792458.dem,de_train,6,556.0732,642.8916,Team 1,CounterTerrorist,NORMAL,27950,19250
esea_match_13792458.dem,de_train,7,642.8916,702.3473,Team 1,CounterTerrorist,ECO,28900,2650
esea_match_13792458.dem,de_train,8,702.3473,770.2138,Team 1,CounterTerrorist,ECO,32600,1400
esea_match_13792458.dem,de_train,9,770.2138,889.4069999999999,Team 1,CounterTerrorist,NORMAL,33900,25750
esea_match_13792458.dem,de_train,10,889.4069999999999,941.9241,Team 1,CounterTerrorist,ECO,33600,2400
esea_match_13792458.dem,de_train,11,941.9241,1049.511,Team 1,CounterTerrorist,NORMAL,33700,22500
esea_match_13792458.dem,de_train,12,1049.511,1127.981,Team 2,Terrorist,FORCE_BUY,34950,19350
esea_match_13792458.dem,de_train,13,1127.981,1209.835,Team 1,CounterTerrorist,NORMAL,24200,27600
esea_match_13792458.dem,de_train,14,1209.835,1265.61,Team 1,CounterTerrorist,ECO,29800,3750
esea_match_13792458.dem,de_train,15,1265.61,1398.68,Team 2,Terrorist,FORCE_BUY,30600,18000
esea_match_13792458.dem,de_train,16,1432.7779999999998,1473.783,Team 2,CounterTerrorist,PISTOL_ROUND,4500,4200
esea_match_13792458.dem,de_train,17,1473.783,1548.0870000000002,Team 1,Terrorist,ECO,19050,6000
esea_match_13792458.dem,de_train,18,1548.0870000000002,1641.4360000000001,Team 2,CounterTerrorist,SEMI_ECO,8300,20550
esea_match_13792458.dem,de_train,19,1641.4360000000001,1725.671,Team 1,Terrorist,ECO,23900,8600
esea_match_13792458.dem,de_train,20,1725.671,1785.8,Team 1,Terrorist,ECO,2950,20950
esea_match_13792458.dem,de_train,21,1785.8,1845.7879999999998,Team 2,CounterTerrorist,FORCE_BUY,13950,25050
esea_match_13792458.dem,de_train,22,1845.7879999999998,1957.776,Team 2,CounterTerrorist,NORMAL,23400,18300
esea_match_13792458.dem,de_train,23,1957.776,2057.203,Team 1,Terrorist,ECO,27050,5600
esea_match_13792458.dem,de_train,24,2057.203,2181.001,Team 1,Terrorist,FORCE_BUY,13100,27750
esea_match_13792458.dem,de_train,25,2181.001,2245.015,Team 2,CounterTerrorist,SEMI_ECO,9900,25700
esea_match_13792458.dem,de_train,26,2245.015,2297.626,Team 2,CounterTerrorist,SEMI_ECO,17300,6650
esea_match_13792458.dem,de_train,27,2297.626,2350.158,Team 1,Terrorist,ECO,21800,8250
esea_match_13792459.dem,de_inferno,1,131.5737,260.6445,Team 1,CounterTerrorist,PISTOL_ROUND,4450,4350
esea_match_13792459.dem,de_inferno,2,260.6445,359.4148,Team 1,CounterTerrorist,ECO,20200,3000
esea_match_13792459.dem,de_inferno,3,359.4148,434.2668,Team 2,Terrorist,NORMAL,18250,21300
esea_match_13792459.dem,de_inferno,4,434.2668,493.8199,Team 1,CounterTerrorist,NORMAL,18850,21600
esea_match_13792459.dem,de_inferno,5,493.8199,583.2355,Team 1,CounterTerrorist,ECO,26900,6850
esea_match_13792459.dem,de_inferno,6,583.2355,633.8564,Team 1,CounterTerrorist,ECO,29900,2100
esea_match_13792459.dem,de_inferno,7,633.8564,714.559,Team 1,CounterTerrorist,NORMAL,32300,24250
esea_match_13792459.dem,de_inferno,8,714.559,775.9266,Team 1,CounterTerrorist,ECO,32700,4300
esea_match_13792459.dem,de_inferno,9,775.9266,847.2589999999999,Team 1,CounterTerrorist,NORMAL,33500,27250
esea_match_13792459.dem,de_inferno,10,847.2589999999999,892.8585,Team 1,CounterTerrorist,ECO,33200,8900
esea_match_13792459.dem,de_inferno,11,892.8585,991.3002,Team 2,Terrorist,SEMI_ECO,33500,14400
esea_match_13792459.dem,de_inferno,12,991.3002,1082.89,Team 1,CounterTerrorist,NORMAL,32150,29200
esea_match_13792459.dem,de_inferno,13,1082.89,1167.519,Team 1,CounterTerrorist,ECO,30950,7750
esea_match_13792459.dem,de_inferno,14,1167.519,1229.622,Team 1,CounterTerrorist,ECO,31750,6850
esea_match_13792459.dem,de_inferno,15,1229.622,1316.0970000000002,Team 1,CounterTerrorist,SEMI_ECO,33400,14350
esea_match_13792459.dem,de_inferno,16,1350.293,1422.251,Team 1,Terrorist,PISTOL_ROUND,3950,4350
esea_match_13792459.dem,de_inferno,17,1422.251,1481.1470000000002,Team 1,Terrorist,ECO,7750,21300
esea_match_13792459.dem,de_inferno,18,1481.1470000000002,1534.7079999999999,Team 1,Terrorist,ECO,10200,29800
esea_match_13792460.dem,de_mirage,1,131.9793,189.5004,Team 2,Terrorist,PISTOL_ROUND,4400,4300
esea_match_13792460.dem,de_mirage,2,189.5004,264.3027,Team 2,Terrorist,FORCE_BUY,8350,14850
esea_match_13792460.dem,de_mirage,3,264.3027,324.2009,Team 2,Terrorist,ECO,1300,15250
esea_match_13792460.dem,de_mirage,4,324.2009,459.2455,Team 2,Terrorist,NORMAL,22200,18550
esea_match_13792460.dem,de_mirage,5,459.2455,585.3445,Team 2,Terrorist,ECO,3950,25050
esea_match_13792460.dem,de_mirage,6,585.3445,652.5462,Team 2,Terrorist,SEMI_ECO,9650,22000
esea_match_13792460.dem,de_mirage,7,652.5462,715.2907,Team 1,CounterTerrorist,NORMAL,19050,24000
esea_match_13792460.dem,de_mirage,8,715.2907,789.7334,Team 2,Terrorist,NORMAL,20650,13400
esea_match_13792460.dem,de_mirage,9,789.7334,919.445,Team 1,CounterTerrorist,SEMI_ECO,9100,22100
esea_match_13792460.dem,de_mirage,10,919.445,1028.403,Team 2,Terrorist,ECO,27350,9950
esea_match_13792460.dem,de_mirage,11,1028.403,1105.583,Team 2,Terrorist,ECO,5550,24000
esea_match_13792460.dem,de_mirage,12,1105.583,1176.319,Team 2,Terrorist,ECO,2200,26300
esea_match_13792460.dem,de_mirage,13,1176.319,1294.771,Team 1,CounterTerrorist,NORMAL,25950,21000
esea_match_13792460.dem,de_mirage,14,1294.771,1350.477,Team 1,CounterTerrorist,NORMAL,31550,19900
esea_match_13792460.dem,de_mirage,15,1384.7120000000002,1458.1529999999998,Team 2,CounterTerrorist,PISTOL_ROUND,4300,4350
esea_match_13792460.dem,de_mirage,16,1458.1529999999998,1527.717,Team 1,Terrorist,PISTOL_ROUND,17150,1300
esea_match_13792460.dem,de_mirage,17,1527.717,1603.457,Team 1,Terrorist,ECO,9850,26300
esea_match_13792460.dem,de_mirage,18,1603.457,1691.115,Team 1,Terrorist,ECO,1000,26900
esea_match_13792460.dem,de_mirage,19,1691.115,1767.9820000000002,Team 2,CounterTerrorist,NORMAL,18500,27650
esea_match_13792460.dem,de_mirage,20,1767.9820000000002,1885.151,Team 1,Terrorist,NORMAL,24400,27100
esea_match_13792460.dem,de_mirage,21,1885.151,1947.5510000000002,Team 1,Terrorist,ECO,2550,24450
esea_match_13792460.dem,de_mirage,22,1947.5510000000002,2015.41,Team 1,Terrorist,ECO,3900,28150
esea_match_13792460.dem,de_mirage,23,2015.41,2120.646,Team 1,Terrorist,NORMAL,26400,29400
esea_match_13792460.dem,de_mirage,24,2120.646,2181.326,Team 1,Terrorist,ECO,3800,22250
esea_match_13792460.dem,de_mirage,25,2181.326,2306.127,Team 2,CounterTerrorist,NORMAL,28950,27350
esea_match_13792460.dem,de_mirage,26,2306.127,2412.552,Team 2,CounterTerrorist,FORCE_BUY,26850,14200
esea_match_13792460.dem,de_mirage,27,2412.552,2491.984,Team 2,CounterTerrorist,ECO,21150,3750
esea_match_13792460.dem,de_mirage,28,2491.984,2604.4139999999998,Team 2,CounterTerrorist,NORMAL,25650,21600
esea_match_13792463.dem,de_cache,1,128.079,182.1296,Team 1,CounterTerrorist,PISTOL_ROUND,4400,4200
esea_match_13792463.dem,de_cache,2,182.1296,234.3186,Team 1,CounterTerrorist,SEMI_ECO,18450,7650
esea_match_13792463.dem,de_cache,3,234.3186,282.5027,Team 1,CounterTerrorist,ECO,23750,1000
esea_match_13792463.dem,de_cache,4,282.5027,417.559,Team 1,CounterTerrorist,NORMAL,33950,22600
esea_match_13792463.dem,de_cache,5,417.559,516.4929,Team 2,Terrorist,ECO,31200,8850
esea_match_13792463.dem,de_cache,6,516.4929,585.3429,Team 2,Terrorist,ECO,2300,27850
esea_match_13792463.dem,de_cache,7,585.3429,700.6719,Team 2,Terrorist,ECO,5650,26650
esea_match_13792463.dem,de_cache,8,700.6719,807.5217,Team 2,Terrorist,NORMAL,27250,27850
esea_match_13792463.dem,de_cache,9,807.5217,917.1561,Team 2,Terrorist,ECO,6600,27500
esea_match_13792463.dem,de_cache,10,917.1561,1033.705,Team 2,Terrorist,NORMAL,30950,28050
esea_match_13792463.dem,de_cache,11,1033.705,1123.941,Team 1,CounterTerrorist,NORMAL,19400,27350
esea_match_13792463.dem,de_cache,12,1123.941,1204.243,Team 1,CounterTerrorist,NORMAL,21950,23300
esea_match_13792463.dem,de_cache,13,1204.243,1321.668,Team 1,CounterTerrorist,NORMAL,24100,18150
esea_match_13792463.dem,de_cache,14,1321.668,1402.6729999999998,Team 1,CounterTerrorist,NORMAL,24100,18500
esea_match_13792463.dem,de_cache,15,1402.6729999999998,1474.746,Team 1,CounterTerrorist,FORCE_BUY,23450,12000
esea_match_13792463.dem,de_cache,16,1509.93,1583.223,Team 1,Terrorist,PISTOL_ROUND,4400,4400
esea_match_13792463.dem,de_cache,17,1583.223,1685.896,Team 1,Terrorist,NORMAL,8500,13850
esea_match_13792463.dem,de_cache,18,1685.896,1790.024,Team 1,Terrorist,ECO,1600,21550
esea_match_13792463.dem,de_cache,19,1790.024,1921.92,Team 1,Terrorist,NORMAL,24000,25300
esea_match_13792463.dem,de_cache,20,1921.92,2010.575,Team 1,Terrorist,ECO,3250,23300
esea_match_13792463.dem,de_cache,21,2010.575,2117.3160000000003,Team 2,CounterTerrorist,NORMAL,30100,22350
esea_match_13792463.dem,de_cache,22,2117.3160000000003,2183.052,Team 1,Terrorist,ECO,26300,4950
esea_match_13792463.dem,de_cache,23,2183.052,2233.6929999999998,Team 1,Terrorist,FORCE_BUY,12450,26650
esea_match_13792467.dem,de_cache,1,131.1159,207.7411,Team 1,CounterTerrorist,PISTOL_ROUND,4300,4250
esea_match_13792467.dem,de_cache,2,207.7411,298.3763,Team 1,CounterTerrorist,ECO,19200,1800
esea_match_13792467.dem,de_cache,3,298.3763,381.7013,Team 1,CounterTerrorist,NORMAL,27100,24800
esea_match_13792467.dem,de_cache,4,381.7013,452.2998,Team 1,CounterTerrorist,ECO,25050,3550
esea_match_13792467.dem,de_cache,5,452.2998,557.3522,Team 2,Terrorist,NORMAL,27400,25400
esea_match_13792467.dem,de_cache,6,557.3522,617.6348,Team 2,Terrorist,ECO,6900,22600
esea_match_13792467.dem,de_cache,7,617.6348,710.352,Team 2,Terrorist,ECO,2600,25600
esea_match_13792467.dem,de_cache,8,710.352,803.4449,Team 2,Terrorist,NORMAL,16200,25700
esea_match_13792467.dem,de_cache,9,803.4449,907.3233,Team 1,CounterTerrorist,SEMI_ECO,10750,25400
esea_match_13792467.dem,de_cache,10,907.3233,994.5617,Team 2,Terrorist,NORMAL,27250,26550
esea_match_13792467.dem,de_cache,11,994.5617,1086.95,Team 2,Terrorist,SEMI_ECO,10700,27150
esea_match_13792467.dem,de_cache,12,1086.95,1167.818,Team 2,Terrorist,ECO,4200,26000
esea_match_13792467.dem,de_cache,13,1167.818,1259.705,Team 2,Terrorist,NORMAL,22150,27250
esea_match_13792467.dem,de_cache,14,1259.705,1323.259,Team 2,Terrorist,ECO,5150,27050
esea_match_13792467.dem,de_cache,15,1323.259,1417.37,Team 2,Terrorist,NORMAL,28600,30200
esea_match_13792467.dem,de_cache,16,1451.495,1514.783,Team 2,CounterTerrorist,PISTOL_ROUND,3650,4250
esea_match_13792467.dem,de_cache,17,1514.783,1567.9279999999999,Team 2,CounterTerrorist,ECO,18900,4800
esea_match_13792467.dem,de_cache,18,1567.9279999999999,1636.6789999999999,Team 1,Terrorist,NORMAL,24000,15800
esea_match_13792467.dem,de_cache,19,1636.6789999999999,1734.1860000000001,Team 2,CounterTerrorist,NORMAL,18850,24000
esea_match_13792467.dem,de_cache,20,1734.1860000000001,1848.881,Team 1,Terrorist,NORMAL,19000,19000
esea_match_13792467.dem,de_cache,21,1848.881,1942.569,Team 1,Terrorist,SEMI_ECO,9600,22200
esea_match_13792467.dem,de_cache,22,1942.569,2015.328,Team 1,Terrorist,ECO,9150,25000
esea_match_13792467.dem,de_cache,23,2015.328,2085.425,Team 1,Terrorist,ECO,3200,24950
esea_match_13792467.dem,de_cache,24,2085.425,2150.013,Team 1,Terrorist,NORMAL,26150,23850
esea_match_13792467.dem,de_cache,25,2150.013,2226.4339999999997,Team 1,Terrorist,ECO,4600,23100
esea_match_13792467.dem,de_cache,26,2226.4339999999997,2317.571,Team 2,CounterTerrorist,NORMAL,31100,25700
esea_match_13792467.dem,de_cache,27,2317.571,2390.455,Team 1,Terrorist,NORMAL,23800,25450
esea_match_13792467.dem,de_cache,28,2390.455,2429.0879999999997,Team 1,Terrorist,ECO,1200,26550
esea_match_13792467.dem,de_cache,29,2429.0879999999997,2494.49,Team 1,Terrorist,ECO,4250,27750
esea_match_13792467.dem,de_cache,30,2494.49,2619.8920000000003,Team 2,CounterTerrorist,NORMAL,22000,27050
esea_match_13792468.dem,de_mirage,1,131.664,211.7665,Team 1,CounterTerrorist,PISTOL_ROUND,3000,4250
esea_match_13792468.dem,de_mirage,2,211.7665,272.4611,Team 1,CounterTerrorist,ECO,15000,3800
esea_match_13792468.dem,de_mirage,3,272.4611,365.106,Team 1,CounterTerrorist,NORMAL,14450,19400
esea_match_13792468.dem,de_mirage,4,365.106,461.8483,Team 2,Terrorist,ECO,17000,4650
esea_match_13792468.dem,de_mirage,5,461.8483,546.4861,Team 2,Terrorist,ECO,2050,27650
esea_match_13792468.dem,de_mirage,6,546.4861,615.7195,Team 2,Terrorist,ECO,2050,27250
esea_match_13792468.dem,de_mirage,7,615.7195,703.0316,Team 1,CounterTerrorist,NORMAL,25600,27850
esea_match_13792468.dem,de_mirage,8,703.0316,815.1625,Team 2,Terrorist,NORMAL,27000,24200
esea_match_13792468.dem,de_mirage,9,815.1625,891.3397,Team 2,Terrorist,ECO,4450,25650
esea_match_13792468.dem,de_mirage,10,891.3397,980.1218,Team 2,Terrorist,ECO,4450,28750
esea_match_13792468.dem,de_mirage,11,980.1218,1038.361,Team 2,Terrorist,NORMAL,19800,28400
esea_match_13792468.dem,de_mirage,12,1038.361,1091.924,Team 2,Terrorist,ECO,2750,27150
esea_match_13792468.dem,de_mirage,13,1091.924,1188.338,Team 2,Terrorist,NORMAL,24500,27250
esea_match_13792468.dem,de_mirage,14,1188.338,1234.567,Team 1,CounterTerrorist,ECO,3950,25700
esea_match_13792468.dem,de_mirage,15,1234.567,1323.99,Team 1,CounterTerrorist,NORMAL,29000,24500
esea_match_13792468.dem,de_mirage,16,1359.2089999999998,1415.806,Team 2,CounterTerrorist,PISTOL_ROUND,4250,2350
esea_match_13792468.dem,de_mirage,17,1415.806,1491.342,Team 2,CounterTerrorist,ECO,15700,2500
esea_match_13792468.dem,de_mirage,18,1491.342,1537.18,Team 2,CounterTerrorist,ECO,20150,1500
esea_match_13792468.dem,de_mirage,19,1537.18,1665.513,Team 1,Terrorist,NORMAL,21950,16800
esea_match_13792468.dem,de_mirage,20,1665.513,1763.0839999999998,Team 1,Terrorist,NORMAL,27600,21950
esea_match_13792468.dem,de_mirage,21,1763.0839999999998,1873.885,Team 1,Terrorist,ECO,2500,28900
esea_match_13792468.dem,de_mirage,22,1873.885,1957.382,Team 2,CounterTerrorist,NORMAL,25150,27150
esea_match_13792468.dem,de_mirage,23,1957.382,2034.4660000000001,Team 1,Terrorist,SEMI_ECO,25900,10900
esea_match_13792468.dem,de_mirage,24,2034.4660000000001,2093.049,Team 1,Terrorist,ECO,7700,23800
esea_match_13792468.dem,de_mirage,25,2093.049,2183.098,Team 2,CounterTerrorist,NORMAL,21600,25700
esea_match_13792468.dem,de_mirage,26,2183.098,2270.238,Team 2,CounterTerrorist,NORMAL,28500,20600
esea_match_13792468.dem,de_mirage,27,2270.238,2318.828,Team 2,CounterTerrorist,ECO,28550,10050
esea_match_13792469.dem,de_train,1,130.6101,249.4149,Team 1,CounterTerrorist,PISTOL_ROUND,4300,4300
esea_match_13792469.dem,de_train,2,249.4149,366.0406,Team 2,Terrorist,SEMI_ECO,18150,7350
esea_match_13792469.dem,de_train,3,366.0406,430.7264,Team 1,CounterTerrorist,FORCE_BUY,10400,20050
esea_match_13792469.dem,de_train,4,430.7264,527.128,Team 1,CounterTerrorist,FORCE_BUY,21750,11400
esea_match_13792469.dem,de_train,5,527.128,669.0573,Team 1,CounterTerrorist,ECO,23750,3500
esea_match_13792469.dem,de_train,6,669.0573,728.6792,Team 2,Terrorist,NORMAL,25900,19750
esea_match_13792469.dem,de_train,7,728.6792,870.0284,Team 2,Terrorist,NORMAL,27950,24700
esea_match_13792469.dem,de_train,8,870.0284,979.4581,Team 1,CounterTerrorist,NORMAL,23050,26200
esea_match_13792469.dem,de_train,9,979.4581,1029.9560000000001,Team 1,CounterTerrorist,NORMAL,24800,17100
esea_match_13792469.dem,de_train,10,1029.9560000000001,1086.0339999999999,Team 1,CounterTerrorist,ECO,30450,2000
esea_match_13792469.dem,de_train,11,1086.0339999999999,1201.171,Team 1,CounterTerrorist,NORMAL,31250,21150
esea_match_13792469.dem,de_train,12,1201.171,1269.0230000000001,Team 2,Terrorist,ECO,31050,7550
esea_match_13792469.dem,de_train,13,1269.0230000000001,1366.6629999999998,Team 1,CounterTerrorist,NORMAL,29150,28100
esea_match_13792469.dem,de_train,14,1366.6629999999998,1416.2520000000002,Team 2,Terrorist,FORCE_BUY,27450,16150
esea_match_13792469.dem,de_train,15,1416.2520000000002,1484.465,Team 1,CounterTerrorist,FORCE_BUY,17000,29650
esea_match_13792469.dem,de_train,16,1518.595,1578.139,Team 2,CounterTerrorist,PISTOL_ROUND,4250,4300
esea_match_13792469.dem,de_train,17,1578.139,1683.9779999999998,Team 2,CounterTerrorist,ECO,18900,6950
esea_match_13792469.dem,de_train,18,1683.9779999999998,1746.5,Team 2,CounterTerrorist,ECO,26000,1100
esea_match_13792469.dem,de_train,19,1746.5,1809.399,Team 2,CounterTerrorist,NORMAL,28700,23400
esea_match_13792469.dem,de_train,20,1809.399,1884.808,Team 2,CounterTerrorist,ECO,28650,7600
esea_match_13792469.dem,de_train,21,1884.808,2000.9479999999999,Team 1,Terrorist,NORMAL,29000,26450
esea_match_13792469.dem,de_train,22,2000.9479999999999,2103.73,Team 2,CounterTerrorist,NORMAL,18700,26250
esea_match_13792469.dem,de_train,23,2103.73,2181.632,Team 2,CounterTerrorist,FORCE_BUY,30700,14300
esea_match_13792469.dem,de_train,24,2181.632,2251.413,Team 2,CounterTerrorist,ECO,32650,5300
esea_match_13792469.dem,de_train,25,2251.413,2358.2870000000003,Team 2,CounterTerrorist,NORMAL,32200,25950
esea_match_13792469.dem,de_train,26,2358.2870000000003,2445.831,Team 2,CounterTerrorist,NORMAL,26200,18500
esea_match_13792469.dem,de_train,27,2445.831,2535.883,Team 1,Terrorist,FORCE_BUY,33000,17300
esea_match_13792469.dem,de_train,28,2535.883,2651.0820000000003,Team 2,CounterTerrorist,NORMAL,27050,21250
esea_match_13792470.dem,de_cache,1,131.5872,194.0892,Team 1,CounterTerrorist,PISTOL_ROUND,3750,3800
esea_match_13792470.dem,de_cache,2,194.0892,292.0564,Team 1,CounterTerrorist,ECO,18050,6150
esea_match_13792470.dem,de_cache,3,292.0564,337.0916,Team 1,CounterTerrorist,ECO,20000,1100
esea_match_13792470.dem,de_cache,4,337.0916,451.2276,Team 1,CounterTerrorist,NORMAL,24200,19100
esea_match_13792470.dem,de_cache,5,451.2276,563.2996,Team 1,CounterTerrorist,ECO,28500,2100
esea_match_13792470.dem,de_cache,6,563.2996,699.0463,Team 2,Terrorist,NORMAL,30900,26850
esea_match_13792470.dem,de_cache,7,699.0463,764.6288,Team 2,Terrorist,ECO,3750,26350
esea_match_13792470.dem,de_cache,8,764.6288,827.2559,Team 2,Terrorist,ECO,3950,28250
esea_match_13792470.dem,de_cache,9,827.2559,904.1597,Team 2,Terrorist,NORMAL,29550,28350
